participantID,trialNumber,sampleNumber,sampleOrder,sampleTime,comparisonTime,condition
19,75,67.0,right,10000,20000,V
19,76,36.0,left,10000,20000,VH
19,77,60.0,right,10000,20000,VH
19,78,3.0,left,10000,20000,VH
19,79,63.0,right,10000,20000,VH
19,80,54.0,right,10000,20000,VH
19,81,62.0,left,10000,20000,H
19,82,77.0,right,10000,20000,H
19,83,59.0,right,10000,20000,H
19,84,20.0,right,10000,20000,H
19,85,68.0,right,10000,20000,H
19,86,46.0,left,10000,20000,V
19,87,55.0,left,10000,20000,V
19,88,70.0,right,10000,20000,V
19,89,40.0,left,10000,20000,V
19,90,88.0,left,10000,20000,V
20,1,4.0,right,10000,20000,H
20,2,61.0,left,10000,20000,H
20,3,58.0,left,10000,20000,H
20,4,64.0,left,10000,20000,H
20,5,34.0,left,10000,20000,H
20,6,41.0,right,10000,20000,VH
20,7,20.0,right,10000,20000,VH
20,8,8.0,right,10000,20000,VH
20,9,59.0,left,10000,20000,VH
20,10,38.0,left,10000,20000,VH
20,11,51.0,left,10000,20000,V
20,12,30.0,left,10000,20000,V
20,13,54.0,right,10000,20000,V
20,14,84.0,left,10000,20000,V
20,15,42.0,left,10000,20000,V
20,16,12.0,left,10000,20000,V
20,17,18.0,right,10000,20000,V
20,18,45.0,left,10000,20000,V
20,19,66.0,right,10000,20000,V
20,20,69.0,right,10000,20000,V
20,21,71.0,right,10000,20000,VH
20,22,47.0,left,10000,20000,VH
20,23,89.0,left,10000,20000,VH
20,24,53.0,left,10000,20000,VH
20,25,80.0,right,10000,20000,VH
20,26,67.0,right,10000,20000,H
20,27,25.0,right,10000,20000,H
20,28,70.0,right,10000,20000,H
20,29,46.0,left,10000,20000,H
20,30,22.0,right,10000,20000,H
20,31,56.0,left,10000,20000,VH
20,32,77.0,right,10000,20000,VH
20,33,35.0,left,10000,20000,VH
20,34,11.0,left,10000,20000,VH
20,35,17.0,left,10000,20000,VH
20,36,75.0,left,10000,20000,V
20,37,21.0,right,10000,20000,V
20,38,3.0,left,10000,20000,V
20,39,24.0,right,10000,20000,V
20,40,78.0,right,10000,20000,V
20,41,52.0,left,10000,20000,H
20,42,40.0,left,10000,20000,H
20,43,49.0,right,10000,20000,H
20,44,79.0,right,10000,20000,H
20,45,88.0,right,10000,20000,H
20,46,87.0,right,10000,20000,V
20,47,6.0,right,10000,20000,V
20,48,81.0,left,10000,20000,V
20,49,9.0,right,10000,20000,V
20,50,63.0,left,10000,20000,V
20,51,32.0,left,10000,20000,VH
20,52,68.0,right,10000,20000,VH
20,53,50.0,right,10000,20000,VH
20,54,5.0,left,10000,20000,VH
20,55,74.0,right,10000,20000,VH
20,56,13.0,left,10000,20000,H
20,57,1.0,left,10000,20000,H
20,58,37.0,right,10000,20000,H
20,59,82.0,right,10000,20000,H
20,60,76.0,left,10000,20000,H
20,61,10.0,left,10000,20000,H
20,62,85.0,right,10000,20000,H
20,63,7.0,left,10000,20000,H
20,64,43.0,left,10000,20000,H
20,65,19.0,right,10000,20000,H
20,66,62.0,right,10000,20000,VH
20,67,83.0,left,10000,20000,VH
20,68,65.0,right,10000,20000,VH
20,69,14.0,right,10000,20000,VH
20,70,44.0,right,10000,20000,VH
20,71,72.0,left,10000,20000,V
20,72,27.0,left,10000,20000,V
20,73,39.0,left,10000,20000,V
20,74,60.0,right,10000,20000,V
20,75,48.0,left,10000,20000,V
20,76,26.0,left,10000,20000,VH
20,77,23.0,right,10000,20000,VH
20,78,2.0,left,10000,20000,VH
20,79,29.0,right,10000,20000,VH
20,80,86.0,left,10000,20000,VH
20,81,31.0,left,10000,20000,H
20,82,73.0,left,10000,20000,H
20,83,28.0,right,10000,20000,H
20,84,16.0,right,10000,20000,H
20,85,55.0,right,10000,20000,H
20,86,57.0,right,10000,20000,V
20,87,90.0,right,10000,20000,V
20,88,36.0,left,10000,20000,V
20,89,15.0,right,10000,20000,V
20,90,33.0,right,10000,20000,V
21,1,89.0,right,10000,20000,V
21,2,29.0,right,10000,20000,V
21,3,50.0,right,10000,20000,V
21,4,41.0,left,10000,20000,V
21,5,26.0,right,10000,20000,V
21,6,4.0,right,10000,20000,VH
21,7,55.0,right,10000,20000,VH
21,8,37.0,right,10000,20000,VH
21,9,46.0,left,10000,20000,VH
21,10,73.0,left,10000,20000,VH
21,11,39.0,right,10000,20000,H
21,12,3.0,right,10000,20000,H
21,13,48.0,left,10000,20000,H
21,14,45.0,left,10000,20000,H
21,15,6.0,right,10000,20000,H
21,16,54.0,right,10000,20000,H
21,17,90.0,right,10000,20000,H
21,18,51.0,left,10000,20000,H
21,19,24.0,right,10000,20000,H
21,20,33.0,right,10000,20000,H
21,21,71.0,left,10000,20000,V
21,22,83.0,right,10000,20000,V
21,23,53.0,left,10000,20000,V
21,24,35.0,left,10000,20000,V
21,25,62.0,right,10000,20000,V
21,26,40.0,right,10000,20000,VH
21,27,76.0,right,10000,20000,VH
21,28,10.0,left,10000,20000,VH
21,29,19.0,left,10000,20000,VH
21,30,70.0,left,10000,20000,VH
21,31,66.0,left,10000,20000,H
21,32,42.0,left,10000,20000,H
21,33,18.0,left,10000,20000,H
21,34,12.0,right,10000,20000,H
21,35,81.0,right,10000,20000,H
21,36,61.0,left,10000,20000,VH
21,37,13.0,right,10000,20000,VH
21,38,7.0,left,10000,20000,VH
21,39,88.0,left,10000,20000,VH
21,40,85.0,left,10000,20000,VH
21,41,77.0,right,10000,20000,V
21,42,68.0,right,10000,20000,V
21,43,44.0,right,10000,20000,V
21,44,17.0,right,10000,20000,V
21,45,23.0,left,10000,20000,V
21,46,52.0,right,10000,20000,VH
21,47,67.0,left,10000,20000,VH
21,48,34.0,right,10000,20000,VH
21,49,58.0,left,10000,20000,VH
21,50,43.0,left,10000,20000,VH
21,51,78.0,right,10000,20000,H
21,52,87.0,left,10000,20000,H
21,53,63.0,left,10000,20000,H
21,54,27.0,right,10000,20000,H
21,55,9.0,right,10000,20000,H
21,56,38.0,left,10000,20000,V
21,57,14.0,right,10000,20000,V
21,58,80.0,left,10000,20000,V
21,59,2.0,left,10000,20000,V
21,60,86.0,left,10000,20000,V
21,61,64.0,right,10000,20000,VH
21,62,28.0,right,10000,20000,VH
21,63,16.0,right,10000,20000,VH
21,64,49.0,right,10000,20000,VH
21,65,82.0,left,10000,20000,VH
21,66,56.0,right,10000,20000,V
21,67,32.0,left,10000,20000,V
21,68,8.0,left,10000,20000,V
21,69,59.0,left,10000,20000,V
21,70,20.0,left,10000,20000,V
21,71,30.0,left,10000,20000,H
21,72,15.0,left,10000,20000,H
21,73,36.0,right,10000,20000,H
21,74,57.0,left,10000,20000,H
21,75,69.0,left,10000,20000,H
21,76,47.0,right,10000,20000,V
21,77,65.0,right,10000,20000,V
21,78,11.0,left,10000,20000,V
21,79,74.0,left,10000,20000,V
21,80,5.0,right,10000,20000,V
21,81,72.0,left,10000,20000,H
21,82,21.0,right,10000,20000,H
21,83,60.0,right,10000,20000,H
21,84,84.0,left,10000,20000,H
21,85,75.0,left,10000,20000,H
21,86,22.0,right,10000,20000,VH
21,87,31.0,left,10000,20000,VH
21,88,79.0,left,10000,20000,VH
21,89,25.0,right,10000,20000,VH
21,90,1.0,right,10000,20000,VH
22,1,48.0,left,10000,20000,VH
22,2,39.0,left,10000,20000,VH
22,3,72.0,right,10000,20000,VH
22,4,36.0,right,10000,20000,VH
22,5,81.0,right,10000,20000,VH
22,6,14.0,left,10000,20000,H
22,7,32.0,left,10000,20000,H
22,8,29.0,left,10000,20000,H
22,9,20.0,left,10000,20000,H
22,10,17.0,right,10000,20000,H
22,11,79.0,left,10000,20000,V
22,12,28.0,left,10000,20000,V
22,13,73.0,left,10000,20000,V
22,14,52.0,left,10000,20000,V
22,15,82.0,right,10000,20000,V
22,16,50.0,left,10000,20000,H
22,17,86.0,left,10000,20000,H
22,18,44.0,left,10000,20000,H
22,19,8.0,right,10000,20000,H
22,20,59.0,right,10000,20000,H
22,21,10.0,right,10000,20000,V
22,22,43.0,left,10000,20000,V
22,23,49.0,left,10000,20000,V
22,24,19.0,left,10000,20000,V
22,25,88.0,left,10000,20000,V
22,26,51.0,left,10000,20000,VH
22,27,78.0,left,10000,20000,VH
22,28,87.0,left,10000,20000,VH
22,29,57.0,left,10000,20000,VH
22,30,69.0,right,10000,20000,VH
22,31,67.0,right,10000,20000,V
22,32,4.0,right,10000,20000,V
22,33,13.0,left,10000,20000,V
22,34,25.0,right,10000,20000,V
22,35,85.0,right,10000,20000,V
22,36,47.0,left,10000,20000,H
22,37,77.0,right,10000,20000,H
22,38,38.0,right,10000,20000,H
22,39,35.0,right,10000,20000,H
22,40,26.0,left,10000,20000,H
22,41,15.0,left,10000,20000,VH
22,42,63.0,right,10000,20000,VH
22,43,60.0,left,10000,20000,VH
22,44,66.0,right,10000,20000,VH
22,45,27.0,left,10000,20000,VH
22,46,55.0,right,10000,20000,V
22,47,31.0,right,10000,20000,V
22,48,46.0,left,10000,20000,V
22,49,37.0,right,10000,20000,V
22,50,1.0,right,10000,20000,V
22,51,84.0,right,10000,20000,VH
22,52,21.0,right,10000,20000,VH
22,53,12.0,right,10000,20000,VH
22,54,24.0,right,10000,20000,VH
22,55,42.0,right,10000,20000,VH
22,56,68.0,right,10000,20000,H
22,57,62.0,left,10000,20000,H
22,58,74.0,right,10000,20000,H
22,59,53.0,right,10000,20000,H
22,60,5.0,right,10000,20000,H
22,61,30.0,left,10000,20000,VH
22,62,6.0,right,10000,20000,VH
22,63,9.0,left,10000,20000,VH
22,64,45.0,left,10000,20000,VH
22,65,75.0,right,10000,20000,VH
22,66,22.0,right,10000,20000,V
22,67,64.0,right,10000,20000,V
22,68,7.0,right,10000,20000,V
22,69,70.0,left,10000,20000,V
22,70,76.0,right,10000,20000,V
22,71,41.0,right,10000,20000,H
22,72,56.0,left,10000,20000,H
22,73,65.0,right,10000,20000,H
22,74,80.0,left,10000,20000,H
22,75,83.0,left,10000,20000,H
22,76,34.0,left,10000,20000,V
22,77,61.0,left,10000,20000,V
22,78,58.0,right,10000,20000,V
22,79,16.0,left,10000,20000,V
22,80,40.0,left,10000,20000,V
22,81,23.0,left,10000,20000,H
22,82,89.0,right,10000,20000,H
22,83,11.0,left,10000,20000,H
22,84,71.0,right,10000,20000,H
22,85,2.0,right,10000,20000,H
22,86,90.0,left,10000,20000,VH
22,87,33.0,left,10000,20000,VH
22,88,18.0,left,10000,20000,VH
22,89,54.0,right,10000,20000,VH
22,90,3.0,right,10000,20000,VH
23,1,69.0,left,10000,20000,V
23,2,66.0,left,10000,20000,V
23,3,24.0,right,10000,20000,V
23,4,72.0,left,10000,20000,V
23,5,42.0,left,10000,20000,V
23,6,5.0,left,10000,20000,VH
23,7,56.0,right,10000,20000,VH
23,8,23.0,right,10000,20000,VH
23,9,71.0,right,10000,20000,VH
23,10,14.0,left,10000,20000,VH
23,11,43.0,left,10000,20000,H
23,12,13.0,right,10000,20000,H
23,13,67.0,left,10000,20000,H
23,14,40.0,right,10000,20000,H
23,15,37.0,right,10000,20000,H
23,16,17.0,right,10000,20000,VH
23,17,29.0,right,10000,20000,VH
23,18,53.0,left,10000,20000,VH
23,19,11.0,left,10000,20000,VH
23,20,41.0,left,10000,20000,VH
23,21,87.0,left,10000,20000,V
23,22,78.0,left,10000,20000,V
23,23,81.0,right,10000,20000,V
23,24,51.0,right,10000,20000,V
23,25,36.0,left,10000,20000,V
23,26,49.0,left,10000,20000,H
23,27,55.0,left,10000,20000,H
23,28,28.0,right,10000,20000,H
23,29,70.0,right,10000,20000,H
23,30,25.0,left,10000,20000,H
23,31,21.0,right,10000,20000,V
23,32,48.0,left,10000,20000,V
23,33,84.0,right,10000,20000,V
23,34,12.0,right,10000,20000,V
23,35,18.0,left,10000,20000,V
23,36,74.0,right,10000,20000,VH
23,37,86.0,right,10000,20000,VH
23,38,2.0,left,10000,20000,VH
23,39,26.0,left,10000,20000,VH
23,40,44.0,left,10000,20000,VH
23,41,19.0,left,10000,20000,H
23,42,61.0,right,10000,20000,H
23,43,79.0,right,10000,20000,H
23,44,64.0,left,10000,20000,H
23,45,88.0,right,10000,20000,H
23,46,9.0,left,10000,20000,V
23,47,27.0,left,10000,20000,V
23,48,63.0,left,10000,20000,V
23,49,33.0,left,10000,20000,V
23,50,6.0,right,10000,20000,V
23,51,50.0,left,10000,20000,VH
23,52,62.0,right,10000,20000,VH
23,53,89.0,left,10000,20000,VH
23,54,47.0,left,10000,20000,VH
23,55,65.0,left,10000,20000,VH
23,56,58.0,right,10000,20000,H
23,57,34.0,left,10000,20000,H
23,58,73.0,left,10000,20000,H
23,59,46.0,right,10000,20000,H
23,60,31.0,left,10000,20000,H
23,61,75.0,right,10000,20000,V
23,62,3.0,left,10000,20000,V
23,63,90.0,right,10000,20000,V
23,64,54.0,right,10000,20000,V
23,65,15.0,right,10000,20000,V
23,66,32.0,right,10000,20000,VH
23,67,20.0,right,10000,20000,VH
23,68,35.0,left,10000,20000,VH
23,69,80.0,right,10000,20000,VH
23,70,8.0,right,10000,20000,VH
23,71,85.0,right,10000,20000,H
23,72,1.0,left,10000,20000,H
23,73,52.0,left,10000,20000,H
23,74,7.0,left,10000,20000,H
23,75,10.0,right,10000,20000,H
23,76,22.0,right,10000,20000,H
23,77,16.0,right,10000,20000,H
23,78,4.0,left,10000,20000,H
23,79,82.0,right,10000,20000,H
23,80,76.0,left,10000,20000,H
23,81,83.0,left,10000,20000,VH
23,82,68.0,right,10000,20000,VH
23,83,77.0,right,10000,20000,VH
23,84,38.0,left,10000,20000,VH
23,85,59.0,right,10000,20000,VH
23,86,30.0,right,10000,20000,V
23,87,57.0,right,10000,20000,V
23,88,45.0,left,10000,20000,V
23,89,60.0,right,10000,20000,V
23,90,39.0,right,10000,20000,V
24,1,64.0,left,10000,20000,VH
24,2,37.0,right,10000,20000,VH
24,3,79.0,right,10000,20000,VH
24,4,52.0,right,10000,20000,VH
24,5,73.0,right,10000,20000,VH
24,6,77.0,right,10000,20000,V
24,7,53.0,right,10000,20000,V
24,8,38.0,left,10000,20000,V
24,9,23.0,right,10000,20000,V
24,10,5.0,left,10000,20000,V
24,11,87.0,left,10000,20000,H
24,12,21.0,left,10000,20000,H
24,13,9.0,left,10000,20000,H
24,14,60.0,right,10000,20000,H
24,15,45.0,left,10000,20000,H
24,16,70.0,left,10000,20000,VH
24,17,40.0,right,10000,20000,VH
24,18,10.0,left,10000,20000,VH
24,19,1.0,right,10000,20000,VH
24,20,4.0,left,10000,20000,VH
24,21,27.0,right,10000,20000,H
24,22,36.0,left,10000,20000,H
24,23,69.0,right,10000,20000,H
24,24,3.0,right,10000,20000,H
24,25,66.0,right,10000,20000,H
24,26,71.0,right,10000,20000,V
24,27,86.0,left,10000,20000,V
24,28,29.0,left,10000,20000,V
24,29,2.0,right,10000,20000,V
24,30,83.0,right,10000,20000,V
24,31,76.0,right,10000,20000,VH
24,32,7.0,left,10000,20000,VH
24,33,16.0,left,10000,20000,VH
24,34,22.0,left,10000,20000,VH
24,35,67.0,right,10000,20000,VH
24,36,30.0,left,10000,20000,H
24,37,24.0,left,10000,20000,H
24,38,15.0,right,10000,20000,H
24,39,48.0,left,10000,20000,H
24,40,54.0,left,10000,20000,H
24,41,41.0,right,10000,20000,V
24,42,47.0,left,10000,20000,V
24,43,68.0,right,10000,20000,V
24,44,8.0,right,10000,20000,V
24,45,62.0,left,10000,20000,V
24,46,82.0,left,10000,20000,VH
24,47,55.0,right,10000,20000,VH
24,48,46.0,left,10000,20000,VH
24,49,34.0,left,10000,20000,VH
24,50,31.0,left,10000,20000,VH
24,51,56.0,left,10000,20000,V
24,52,89.0,left,10000,20000,V
24,53,11.0,left,10000,20000,V
24,54,50.0,left,10000,20000,V
24,55,14.0,right,10000,20000,V
24,56,81.0,left,10000,20000,H
24,57,57.0,right,10000,20000,H
24,58,63.0,left,10000,20000,H
24,59,39.0,right,10000,20000,H
24,60,42.0,left,10000,20000,H
24,61,43.0,right,10000,20000,VH
24,62,28.0,left,10000,20000,VH
24,63,58.0,right,10000,20000,VH
24,64,13.0,right,10000,20000,VH
24,65,25.0,right,10000,20000,VH
24,66,18.0,left,10000,20000,H
24,67,12.0,right,10000,20000,H
24,68,72.0,right,10000,20000,H
24,69,51.0,right,10000,20000,H
24,70,33.0,right,10000,20000,H
24,71,59.0,right,10000,20000,V
24,72,20.0,left,10000,20000,V
24,73,26.0,right,10000,20000,V
24,74,17.0,left,10000,20000,V
24,75,80.0,left,10000,20000,V
24,76,84.0,right,10000,20000,H
24,77,75.0,left,10000,20000,H
24,78,6.0,right,10000,20000,H
24,79,90.0,left,10000,20000,H
24,80,78.0,right,10000,20000,H
24,81,44.0,right,10000,20000,V
24,82,65.0,right,10000,20000,V
24,83,74.0,right,10000,20000,V
24,84,35.0,left,10000,20000,V
24,85,32.0,left,10000,20000,V
24,86,61.0,left,10000,20000,VH
24,87,49.0,right,10000,20000,VH
24,88,85.0,left,10000,20000,VH
24,89,88.0,left,10000,20000,VH
24,90,19.0,right,10000,20000,VH
25,1,59.0,left,10000,20000,H
25,2,68.0,right,10000,20000,H
25,3,2.0,right,10000,20000,H
25,4,65.0,left,10000,20000,H
25,5,62.0,left,10000,20000,H
25,6,45.0,left,10000,20000,VH
25,7,60.0,right,10000,20000,VH
25,8,72.0,right,10000,20000,VH
25,9,9.0,left,10000,20000,VH
25,10,66.0,left,10000,20000,VH
25,11,28.0,left,10000,20000,V
25,12,55.0,left,10000,20000,V
25,13,31.0,left,10000,20000,V
25,14,70.0,left,10000,20000,V
25,15,82.0,left,10000,20000,V
25,16,88.0,right,10000,20000,V
25,17,10.0,right,10000,20000,V
25,18,4.0,left,10000,20000,V
25,19,43.0,right,10000,20000,V
25,20,64.0,right,10000,20000,V
25,21,75.0,right,10000,20000,VH
25,22,87.0,left,10000,20000,VH
25,23,30.0,left,10000,20000,VH
25,24,48.0,right,10000,20000,VH
25,25,84.0,right,10000,20000,VH
25,26,11.0,left,10000,20000,H
25,27,5.0,right,10000,20000,H
25,28,32.0,right,10000,20000,H
25,29,47.0,right,10000,20000,H
25,30,83.0,left,10000,20000,H
25,31,6.0,left,10000,20000,VH
25,32,51.0,right,10000,20000,VH
25,33,12.0,right,10000,20000,VH
25,34,69.0,left,10000,20000,VH
25,35,15.0,right,10000,20000,VH
25,36,26.0,left,10000,20000,H
25,37,23.0,left,10000,20000,H
25,38,71.0,right,10000,20000,H
25,39,8.0,right,10000,20000,H
25,40,89.0,right,10000,20000,H
25,41,85.0,left,10000,20000,V
25,42,76.0,right,10000,20000,V
25,43,79.0,right,10000,20000,V
25,44,40.0,left,10000,20000,V
25,45,19.0,left,10000,20000,V
25,46,90.0,left,10000,20000,VH
25,47,57.0,left,10000,20000,VH
25,48,81.0,right,10000,20000,VH
25,49,39.0,right,10000,20000,VH
25,50,21.0,left,10000,20000,VH
25,51,13.0,right,10000,20000,V
25,52,34.0,right,10000,20000,V
25,53,37.0,left,10000,20000,V
25,54,7.0,left,10000,20000,V
25,55,73.0,right,10000,20000,V
25,56,20.0,left,10000,20000,H
25,57,29.0,right,10000,20000,H
25,58,14.0,right,10000,20000,H
25,59,77.0,right,10000,20000,H
25,60,50.0,right,10000,20000,H
25,61,3.0,left,10000,20000,VH
25,62,24.0,right,10000,20000,VH
25,63,36.0,left,10000,20000,VH
25,64,54.0,left,10000,20000,VH
25,65,18.0,right,10000,20000,VH
25,66,1.0,right,10000,20000,V
25,67,49.0,left,10000,20000,V
25,68,25.0,left,10000,20000,V
25,69,67.0,right,10000,20000,V
25,70,58.0,right,10000,20000,V
25,71,38.0,left,10000,20000,H
25,72,86.0,right,10000,20000,H
25,73,41.0,left,10000,20000,H
25,74,74.0,right,10000,20000,H
25,75,44.0,left,10000,20000,H
25,76,17.0,left,10000,20000,H
25,77,35.0,right,10000,20000,H
25,78,56.0,left,10000,20000,H
25,79,53.0,left,10000,20000,H
25,80,80.0,left,10000,20000,H
25,81,22.0,left,10000,20000,V
25,82,52.0,right,10000,20000,V
25,83,61.0,right,10000,20000,V
25,84,16.0,left,10000,20000,V
25,85,46.0,right,10000,20000,V
25,86,27.0,left,10000,20000,VH
25,87,33.0,right,10000,20000,VH
25,88,63.0,left,10000,20000,VH
25,89,42.0,right,10000,20000,VH
25,90,78.0,right,10000,20000,VH
26,1,37.0,right,10000,20000,H
26,2,43.0,left,10000,20000,H
26,3,13.0,left,10000,20000,H
26,4,1.0,left,10000,20000,H
26,5,25.0,right,10000,20000,H
26,6,72.0,right,10000,20000,V
26,7,39.0,left,10000,20000,V
26,8,12.0,right,10000,20000,V
26,9,51.0,right,10000,20000,V
26,10,30.0,right,10000,20000,V
26,11,89.0,right,10000,20000,VH
26,12,11.0,left,10000,20000,VH
26,13,86.0,left,10000,20000,VH
26,14,17.0,right,10000,20000,VH
26,15,83.0,left,10000,20000,VH
26,16,9.0,right,10000,20000,V
26,17,27.0,left,10000,20000,V
26,18,69.0,left,10000,20000,V
26,19,57.0,left,10000,20000,V
26,20,33.0,right,10000,20000,V
26,21,19.0,left,10000,20000,H
26,22,34.0,left,10000,20000,H
26,23,4.0,left,10000,20000,H
26,24,22.0,right,10000,20000,H
26,25,70.0,left,10000,20000,H
26,26,59.0,right,10000,20000,VH
26,27,35.0,right,10000,20000,VH
26,28,14.0,right,10000,20000,VH
26,29,77.0,left,10000,20000,VH
26,30,5.0,left,10000,20000,VH
26,31,56.0,right,10000,20000,VH
26,32,62.0,left,10000,20000,VH
26,33,32.0,right,10000,20000,VH
26,34,23.0,right,10000,20000,VH
26,35,41.0,right,10000,20000,VH
26,36,18.0,right,10000,20000,V
26,37,24.0,right,10000,20000,V
26,38,36.0,left,10000,20000,V
26,39,78.0,right,10000,20000,V
26,40,21.0,right,10000,20000,V
26,41,76.0,right,10000,20000,H
26,42,61.0,left,10000,20000,H
26,43,7.0,left,10000,20000,H
26,44,55.0,right,10000,20000,H
26,45,88.0,left,10000,20000,H
26,46,53.0,left,10000,20000,VH
26,47,2.0,left,10000,20000,VH
26,48,47.0,left,10000,20000,VH
26,49,71.0,left,10000,20000,VH
26,50,8.0,left,10000,20000,VH
26,51,42.0,left,10000,20000,V
26,52,81.0,right,10000,20000,V
26,53,48.0,right,10000,20000,V
26,54,6.0,left,10000,20000,V
26,55,60.0,right,10000,20000,V
26,56,49.0,left,10000,20000,H
26,57,73.0,right,10000,20000,H
26,58,64.0,left,10000,20000,H
26,59,67.0,right,10000,20000,H
26,60,28.0,right,10000,20000,H
26,61,85.0,left,10000,20000,H
26,62,31.0,right,10000,20000,H
26,63,82.0,right,10000,20000,H
26,64,52.0,right,10000,20000,H
26,65,16.0,right,10000,20000,H
26,66,63.0,left,10000,20000,V
26,67,3.0,left,10000,20000,V
26,68,75.0,left,10000,20000,V
26,69,66.0,left,10000,20000,V
26,70,54.0,right,10000,20000,V
26,71,68.0,left,10000,20000,VH
26,72,38.0,left,10000,20000,VH
26,73,26.0,right,10000,20000,VH
26,74,50.0,right,10000,20000,VH
26,75,44.0,right,10000,20000,VH
26,76,65.0,right,10000,20000,VH
26,77,80.0,right,10000,20000,VH
26,78,74.0,right,10000,20000,VH
26,79,20.0,left,10000,20000,VH
26,80,29.0,left,10000,20000,VH
26,81,46.0,right,10000,20000,H
26,82,58.0,left,10000,20000,H
26,83,79.0,right,10000,20000,H
26,84,10.0,right,10000,20000,H
26,85,40.0,left,10000,20000,H
26,86,84.0,left,10000,20000,V
26,87,87.0,right,10000,20000,V
26,88,45.0,left,10000,20000,V
26,89,15.0,left,10000,20000,V
26,90,90.0,left,10000,20000,V
27,1,87.0,left,10000,20000,H
27,2,3.0,right,10000,20000,H
27,3,90.0,left,10000,20000,H
27,4,30.0,left,10000,20000,H
27,5,48.0,right,10000,20000,H
27,6,41.0,right,10000,20000,V
27,7,14.0,right,10000,20000,V
27,8,56.0,right,10000,20000,V
27,9,11.0,left,10000,20000,V
27,10,47.0,left,10000,20000,V
27,11,46.0,right,10000,20000,VH
27,12,16.0,left,10000,20000,VH
27,13,40.0,right,10000,20000,VH
27,14,28.0,right,10000,20000,VH
27,15,4.0,right,10000,20000,VH
27,16,70.0,left,10000,20000,VH
27,17,55.0,left,10000,20000,VH
27,18,58.0,right,10000,20000,VH
27,19,61.0,right,10000,20000,VH
27,20,34.0,left,10000,20000,VH
27,21,17.0,left,10000,20000,V
27,22,20.0,right,10000,20000,V
27,23,65.0,left,10000,20000,V
27,24,68.0,right,10000,20000,V
27,25,50.0,right,10000,20000,V
27,26,9.0,left,10000,20000,H
27,27,78.0,right,10000,20000,H
27,28,63.0,left,10000,20000,H
27,29,27.0,left,10000,20000,H
27,30,51.0,right,10000,20000,H
27,31,25.0,left,10000,20000,VH
27,32,1.0,right,10000,20000,VH
27,33,49.0,left,10000,20000,VH
27,34,79.0,left,10000,20000,VH
27,35,13.0,right,10000,20000,VH
27,36,42.0,right,10000,20000,H
27,37,12.0,right,10000,20000,H
27,38,72.0,right,10000,20000,H
27,39,45.0,right,10000,20000,H
27,40,24.0,right,10000,20000,H
27,41,83.0,left,10000,20000,V
27,42,35.0,right,10000,20000,V
27,43,44.0,right,10000,20000,V
27,44,89.0,left,10000,20000,V
27,45,71.0,left,10000,20000,V
27,46,33.0,left,10000,20000,H
27,47,18.0,left,10000,20000,H
27,48,15.0,left,10000,20000,H
27,49,60.0,right,10000,20000,H
27,50,6.0,left,10000,20000,H
27,51,59.0,left,10000,20000,V
27,52,32.0,right,10000,20000,V
27,53,74.0,right,10000,20000,V
27,54,53.0,left,10000,20000,V
27,55,8.0,right,10000,20000,V
27,56,10.0,left,10000,20000,VH
27,57,22.0,left,10000,20000,VH
27,58,31.0,left,10000,20000,VH
27,59,37.0,right,10000,20000,VH
27,60,7.0,right,10000,20000,VH
27,61,38.0,left,10000,20000,V
27,62,5.0,left,10000,20000,V
27,63,86.0,right,10000,20000,V
27,64,80.0,right,10000,20000,V
27,65,77.0,left,10000,20000,V
27,66,66.0,left,10000,20000,H
27,67,57.0,right,10000,20000,H
27,68,75.0,left,10000,20000,H
27,69,36.0,left,10000,20000,H
27,70,21.0,right,10000,20000,H
27,71,76.0,left,10000,20000,VH
27,72,43.0,left,10000,20000,VH
27,73,73.0,left,10000,20000,VH
27,74,64.0,right,10000,20000,VH
27,75,82.0,right,10000,20000,VH
27,76,52.0,right,10000,20000,VH
27,77,88.0,right,10000,20000,VH
27,78,85.0,left,10000,20000,VH
27,79,67.0,right,10000,20000,VH
27,80,19.0,left,10000,20000,VH
27,81,69.0,right,10000,20000,H
27,82,39.0,right,10000,20000,H
27,83,54.0,left,10000,20000,H
27,84,81.0,right,10000,20000,H
27,85,84.0,left,10000,20000,H
27,86,23.0,right,10000,20000,V
27,87,2.0,left,10000,20000,V
27,88,29.0,right,10000,20000,V
27,89,26.0,left,10000,20000,V
27,90,62.0,left,10000,20000,V
28,1,8.0,left,10000,20000,H
28,2,47.0,left,10000,20000,H
28,3,80.0,right,10000,20000,H
28,4,59.0,right,10000,20000,H
28,5,83.0,left,10000,20000,H
28,6,70.0,right,10000,20000,V
28,7,46.0,left,10000,20000,V
28,8,34.0,left,10000,20000,V
28,9,40.0,right,10000,20000,V
28,10,58.0,right,10000,20000,V
28,11,90.0,right,10000,20000,VH
28,12,33.0,left,10000,20000,VH
28,13,75.0,right,10000,20000,VH
28,14,18.0,left,10000,20000,VH
28,15,84.0,right,10000,20000,VH
28,16,26.0,right,10000,20000,H
28,17,71.0,left,10000,20000,H
28,18,41.0,left,10000,20000,H
28,19,2.0,left,10000,20000,H
28,20,17.0,left,10000,20000,H
28,21,69.0,right,10000,20000,VH
28,22,87.0,left,10000,20000,VH
28,23,30.0,left,10000,20000,VH
28,24,36.0,right,10000,20000,VH
28,25,51.0,right,10000,20000,VH
