participantID,trialNumber,stimulus,sampleOrder,sampleTime,comparisonTime,condition,template
6,84,81.0,right,10000,20000,VH,9.0
6,85,26.0,left,10000,20000,V,3.0
6,86,28.0,right,10000,20000,V,4.0
6,87,13.0,left,10000,20000,V,2.0
6,88,4.0,left,10000,20000,V,1.0
6,89,15.0,right,10000,20000,V,2.0
6,90,16.0,right,10000,20000,V,2.0
6,91,21.0,right,10000,20000,V,3.0
6,92,14.0,right,10000,20000,V,2.0
6,93,8.0,right,10000,20000,V,1.0
6,94,7.0,right,10000,20000,V,1.0
6,95,35.0,left,10000,20000,V,4.0
6,96,10.0,left,10000,20000,V,2.0
6,97,101.0,right,10000,20000,VH,12.0
6,98,103.0,right,10000,20000,VH,12.0
6,99,92.0,left,10000,20000,VH,11.0
6,100,78.0,left,10000,20000,VH,9.0
6,101,89.0,right,10000,20000,VH,10.0
6,102,99.0,left,10000,20000,VH,11.0
6,103,46.0,left,10000,20000,H,6.0
6,104,40.0,right,10000,20000,H,5.0
6,105,68.0,left,10000,20000,H,8.0
6,106,55.0,right,10000,20000,H,7.0
6,107,66.0,right,10000,20000,H,8.0
6,108,42.0,left,10000,20000,H,5.0
7,1,57.0,left,10000,20000,H,7.0
7,2,50.0,left,10000,20000,H,6.0
7,3,40.0,right,10000,20000,H,5.0
7,4,37.0,left,10000,20000,H,5.0
7,5,38.0,right,10000,20000,H,5.0
7,6,42.0,right,10000,20000,H,5.0
7,7,80.0,right,10000,20000,VH,9.0
7,8,95.0,right,10000,20000,VH,11.0
7,9,88.0,right,10000,20000,VH,10.0
7,10,84.0,left,10000,20000,VH,10.0
7,11,93.0,left,10000,20000,VH,11.0
7,12,99.0,right,10000,20000,VH,11.0
7,13,19.0,left,10000,20000,V,3.0
7,14,35.0,left,10000,20000,V,4.0
7,15,36.0,right,10000,20000,V,4.0
7,16,26.0,left,10000,20000,V,3.0
7,17,20.0,left,10000,20000,V,3.0
7,18,2.0,right,10000,20000,V,1.0
7,19,75.0,left,10000,20000,VH,9.0
7,20,74.0,left,10000,20000,VH,9.0
7,21,97.0,right,10000,20000,VH,11.0
7,22,85.0,right,10000,20000,VH,10.0
7,23,98.0,right,10000,20000,VH,11.0
7,24,92.0,right,10000,20000,VH,11.0
7,25,62.0,left,10000,20000,H,7.0
7,26,67.0,right,10000,20000,H,8.0
7,27,41.0,right,10000,20000,H,5.0
7,28,55.0,right,10000,20000,H,7.0
7,29,60.0,right,10000,20000,H,7.0
7,30,53.0,left,10000,20000,H,6.0
7,31,14.0,left,10000,20000,V,2.0
7,32,9.0,right,10000,20000,V,1.0
7,33,23.0,right,10000,20000,V,3.0
7,34,25.0,left,10000,20000,V,3.0
7,35,22.0,right,10000,20000,V,3.0
7,36,13.0,left,10000,20000,V,2.0
7,37,30.0,left,10000,20000,V,4.0
7,38,5.0,right,10000,20000,V,1.0
7,39,16.0,right,10000,20000,V,2.0
7,40,21.0,right,10000,20000,V,3.0
7,41,29.0,right,10000,20000,V,4.0
7,42,27.0,right,10000,20000,V,3.0
7,43,58.0,right,10000,20000,H,7.0
7,44,47.0,right,10000,20000,H,6.0
7,45,39.0,left,10000,20000,H,5.0
7,46,48.0,right,10000,20000,H,6.0
7,47,52.0,right,10000,20000,H,6.0
7,48,70.0,right,10000,20000,H,8.0
7,49,108.0,left,10000,20000,VH,12.0
7,50,96.0,right,10000,20000,VH,11.0
7,51,89.0,left,10000,20000,VH,10.0
7,52,76.0,right,10000,20000,VH,9.0
7,53,102.0,right,10000,20000,VH,12.0
7,54,100.0,right,10000,20000,VH,12.0
7,55,61.0,right,10000,20000,H,7.0
7,56,45.0,left,10000,20000,H,5.0
7,57,71.0,right,10000,20000,H,8.0
7,58,54.0,left,10000,20000,H,6.0
7,59,63.0,left,10000,20000,H,7.0
7,60,72.0,left,10000,20000,H,8.0
7,61,73.0,left,10000,20000,VH,9.0
7,62,83.0,left,10000,20000,VH,10.0
7,63,81.0,left,10000,20000,VH,9.0
7,64,106.0,left,10000,20000,VH,12.0
7,65,101.0,left,10000,20000,VH,12.0
7,66,82.0,right,10000,20000,VH,10.0
7,67,28.0,left,10000,20000,V,4.0
7,68,10.0,left,10000,20000,V,2.0
7,69,8.0,left,10000,20000,V,1.0
7,70,31.0,left,10000,20000,V,4.0
7,71,18.0,right,10000,20000,V,2.0
7,72,17.0,right,10000,20000,V,2.0
7,73,69.0,left,10000,20000,H,8.0
7,74,43.0,left,10000,20000,H,5.0
7,75,59.0,right,10000,20000,H,7.0
7,76,51.0,left,10000,20000,H,6.0
7,77,66.0,right,10000,20000,H,8.0
7,78,68.0,left,10000,20000,H,8.0
7,79,4.0,left,10000,20000,V,1.0
7,80,7.0,right,10000,20000,V,1.0
7,81,24.0,left,10000,20000,V,3.0
7,82,32.0,right,10000,20000,V,4.0
7,83,12.0,left,10000,20000,V,2.0
7,84,3.0,left,10000,20000,V,1.0
7,85,90.0,left,10000,20000,VH,10.0
7,86,86.0,right,10000,20000,VH,10.0
7,87,91.0,left,10000,20000,VH,11.0
7,88,79.0,left,10000,20000,VH,9.0
7,89,103.0,left,10000,20000,VH,12.0
7,90,94.0,right,10000,20000,VH,11.0
7,91,34.0,left,10000,20000,V,4.0
7,92,15.0,left,10000,20000,V,2.0
7,93,6.0,right,10000,20000,V,1.0
7,94,33.0,right,10000,20000,V,4.0
7,95,11.0,right,10000,20000,V,2.0
7,96,1.0,right,10000,20000,V,1.0
7,97,87.0,left,10000,20000,VH,10.0
7,98,107.0,right,10000,20000,VH,12.0
7,99,104.0,right,10000,20000,VH,12.0
7,100,78.0,left,10000,20000,VH,9.0
7,101,105.0,left,10000,20000,VH,12.0
7,102,77.0,right,10000,20000,VH,9.0
7,103,49.0,left,10000,20000,H,6.0
7,104,46.0,right,10000,20000,H,6.0
7,105,44.0,left,10000,20000,H,5.0
7,106,65.0,right,10000,20000,H,8.0
7,107,64.0,left,10000,20000,H,8.0
7,108,56.0,left,10000,20000,H,7.0
8,1,87.0,right,10000,20000,VH,10.0
8,2,102.0,right,10000,20000,VH,12.0
8,3,103.0,right,10000,20000,VH,12.0
8,4,95.0,left,10000,20000,VH,11.0
8,5,73.0,left,10000,20000,VH,9.0
8,6,91.0,right,10000,20000,VH,11.0
8,7,9.0,right,10000,20000,V,1.0
8,8,32.0,left,10000,20000,V,4.0
8,9,28.0,right,10000,20000,V,4.0
8,10,17.0,left,10000,20000,V,2.0
8,11,5.0,left,10000,20000,V,1.0
8,12,34.0,right,10000,20000,V,4.0
8,13,59.0,left,10000,20000,H,7.0
8,14,47.0,right,10000,20000,H,6.0
8,15,50.0,left,10000,20000,H,6.0
8,16,57.0,left,10000,20000,H,7.0
8,17,54.0,right,10000,20000,H,6.0
8,18,69.0,right,10000,20000,H,8.0
8,19,94.0,right,10000,20000,VH,11.0
8,20,78.0,left,10000,20000,VH,9.0
8,21,105.0,left,10000,20000,VH,12.0
8,22,92.0,right,10000,20000,VH,11.0
8,23,86.0,left,10000,20000,VH,10.0
8,24,96.0,left,10000,20000,VH,11.0
8,25,58.0,right,10000,20000,H,7.0
8,26,40.0,left,10000,20000,H,5.0
8,27,44.0,right,10000,20000,H,5.0
8,28,70.0,right,10000,20000,H,8.0
8,29,52.0,right,10000,20000,H,6.0
8,30,71.0,left,10000,20000,H,8.0
8,31,20.0,left,10000,20000,V,3.0
8,32,25.0,right,10000,20000,V,3.0
8,33,8.0,right,10000,20000,V,1.0
8,34,2.0,left,10000,20000,V,1.0
8,35,10.0,left,10000,20000,V,2.0
8,36,4.0,right,10000,20000,V,1.0
8,37,1.0,right,10000,20000,V,1.0
8,38,6.0,right,10000,20000,V,1.0
8,39,33.0,left,10000,20000,V,4.0
8,40,12.0,left,10000,20000,V,2.0
8,41,3.0,left,10000,20000,V,1.0
8,42,24.0,right,10000,20000,V,3.0
8,43,38.0,left,10000,20000,H,5.0
8,44,62.0,right,10000,20000,H,7.0
8,45,64.0,left,10000,20000,H,8.0
8,46,65.0,right,10000,20000,H,8.0
8,47,41.0,left,10000,20000,H,5.0
8,48,66.0,left,10000,20000,H,8.0
8,49,100.0,right,10000,20000,VH,12.0
8,50,85.0,right,10000,20000,VH,10.0
8,51,89.0,right,10000,20000,VH,10.0
8,52,90.0,left,10000,20000,VH,10.0
8,53,97.0,right,10000,20000,VH,11.0
8,54,101.0,left,10000,20000,VH,12.0
8,55,67.0,left,10000,20000,H,8.0
8,56,56.0,right,10000,20000,H,7.0
8,57,72.0,right,10000,20000,H,8.0
8,58,45.0,left,10000,20000,H,5.0
8,59,48.0,left,10000,20000,H,6.0
8,60,43.0,right,10000,20000,H,5.0
8,61,93.0,left,10000,20000,VH,11.0
8,62,104.0,right,10000,20000,VH,12.0
8,63,74.0,left,10000,20000,VH,9.0
8,64,83.0,left,10000,20000,VH,10.0
8,65,106.0,right,10000,20000,VH,12.0
8,66,98.0,left,10000,20000,VH,11.0
8,67,26.0,right,10000,20000,V,3.0
8,68,30.0,right,10000,20000,V,4.0
8,69,11.0,left,10000,20000,V,2.0
8,70,29.0,right,10000,20000,V,4.0
8,71,16.0,left,10000,20000,V,2.0
8,72,13.0,left,10000,20000,V,2.0
8,73,35.0,right,10000,20000,V,4.0
8,74,36.0,right,10000,20000,V,4.0
8,75,7.0,left,10000,20000,V,1.0
8,76,23.0,right,10000,20000,V,3.0
8,77,19.0,right,10000,20000,V,3.0
8,78,31.0,left,10000,20000,V,4.0
8,79,107.0,left,10000,20000,VH,12.0
8,80,79.0,left,10000,20000,VH,9.0
8,81,76.0,right,10000,20000,VH,9.0
8,82,84.0,left,10000,20000,VH,10.0
8,83,82.0,left,10000,20000,VH,10.0
8,84,75.0,right,10000,20000,VH,9.0
8,85,61.0,left,10000,20000,H,7.0
8,86,37.0,left,10000,20000,H,5.0
8,87,46.0,right,10000,20000,H,6.0
8,88,51.0,right,10000,20000,H,6.0
8,89,68.0,right,10000,20000,H,8.0
8,90,63.0,right,10000,20000,H,7.0
8,91,49.0,left,10000,20000,H,6.0
8,92,42.0,left,10000,20000,H,5.0
8,93,55.0,left,10000,20000,H,7.0
8,94,53.0,left,10000,20000,H,6.0
8,95,39.0,right,10000,20000,H,5.0
8,96,60.0,right,10000,20000,H,7.0
8,97,80.0,right,10000,20000,VH,9.0
8,98,77.0,right,10000,20000,VH,9.0
8,99,108.0,left,10000,20000,VH,12.0
8,100,88.0,right,10000,20000,VH,10.0
8,101,81.0,left,10000,20000,VH,9.0
8,102,99.0,right,10000,20000,VH,11.0
8,103,15.0,right,10000,20000,V,2.0
8,104,14.0,left,10000,20000,V,2.0
8,105,22.0,left,10000,20000,V,3.0
8,106,18.0,left,10000,20000,V,2.0
8,107,21.0,right,10000,20000,V,3.0
8,108,27.0,left,10000,20000,V,3.0
9,1,45.0,left,10000,20000,H,5.0
9,2,53.0,left,10000,20000,H,6.0
9,3,57.0,right,10000,20000,H,7.0
9,4,37.0,left,10000,20000,H,5.0
9,5,61.0,right,10000,20000,H,7.0
9,6,55.0,left,10000,20000,H,7.0
9,7,15.0,left,10000,20000,V,2.0
9,8,1.0,left,10000,20000,V,1.0
9,9,13.0,right,10000,20000,V,2.0
9,10,24.0,right,10000,20000,V,3.0
9,11,32.0,right,10000,20000,V,4.0
9,12,35.0,left,10000,20000,V,4.0
9,13,76.0,right,10000,20000,VH,9.0
9,14,78.0,left,10000,20000,VH,9.0
9,15,89.0,right,10000,20000,VH,10.0
9,16,87.0,right,10000,20000,VH,10.0
9,17,107.0,right,10000,20000,VH,12.0
9,18,94.0,right,10000,20000,VH,11.0
9,19,4.0,right,10000,20000,V,1.0
9,20,20.0,left,10000,20000,V,3.0
9,21,8.0,right,10000,20000,V,1.0
9,22,2.0,right,10000,20000,V,1.0
9,23,34.0,left,10000,20000,V,4.0
9,24,25.0,left,10000,20000,V,3.0
9,25,40.0,left,10000,20000,H,5.0
9,26,58.0,left,10000,20000,H,7.0
9,27,54.0,left,10000,20000,H,6.0
9,28,41.0,left,10000,20000,H,5.0
9,29,64.0,left,10000,20000,H,8.0
9,30,51.0,left,10000,20000,H,6.0
9,31,91.0,right,10000,20000,VH,11.0
9,32,102.0,left,10000,20000,VH,12.0
9,33,100.0,right,10000,20000,VH,12.0
9,34,79.0,right,10000,20000,VH,9.0
9,35,85.0,left,10000,20000,VH,10.0
9,36,86.0,left,10000,20000,VH,10.0
9,37,70.0,left,10000,20000,H,8.0
9,38,43.0,right,10000,20000,H,5.0
9,39,48.0,right,10000,20000,H,6.0
9,40,66.0,right,10000,20000,H,8.0
9,41,68.0,right,10000,20000,H,8.0
9,42,59.0,right,10000,20000,H,7.0
9,43,10.0,right,10000,20000,V,2.0
9,44,22.0,left,10000,20000,V,3.0
9,45,29.0,right,10000,20000,V,4.0
9,46,7.0,right,10000,20000,V,1.0
9,47,5.0,left,10000,20000,V,1.0
9,48,14.0,right,10000,20000,V,2.0
9,49,101.0,left,10000,20000,VH,12.0
9,50,74.0,left,10000,20000,VH,9.0
9,51,92.0,right,10000,20000,VH,11.0
9,52,81.0,left,10000,20000,VH,9.0
9,53,82.0,right,10000,20000,VH,10.0
9,54,96.0,left,10000,20000,VH,11.0
9,55,12.0,left,10000,20000,V,2.0
9,56,3.0,left,10000,20000,V,1.0
9,57,18.0,right,10000,20000,V,2.0
9,58,27.0,left,10000,20000,V,3.0
9,59,30.0,right,10000,20000,V,4.0
9,60,9.0,right,10000,20000,V,1.0
9,61,65.0,right,10000,20000,H,8.0
9,62,63.0,left,10000,20000,H,7.0
9,63,69.0,left,10000,20000,H,8.0
9,64,72.0,left,10000,20000,H,8.0
9,65,49.0,left,10000,20000,H,6.0
9,66,56.0,right,10000,20000,H,7.0
9,67,88.0,right,10000,20000,VH,10.0
9,68,99.0,right,10000,20000,VH,11.0
9,69,104.0,right,10000,20000,VH,12.0
9,70,75.0,left,10000,20000,VH,9.0
9,71,77.0,left,10000,20000,VH,9.0
9,72,108.0,right,10000,20000,VH,12.0
9,73,105.0,left,10000,20000,VH,12.0
9,74,83.0,left,10000,20000,VH,10.0
9,75,106.0,right,10000,20000,VH,12.0
9,76,80.0,right,10000,20000,VH,9.0
9,77,73.0,right,10000,20000,VH,9.0
9,78,97.0,left,10000,20000,VH,11.0
9,79,47.0,right,10000,20000,H,6.0
9,80,46.0,right,10000,20000,H,6.0
9,81,60.0,left,10000,20000,H,7.0
9,82,42.0,right,10000,20000,H,5.0
9,83,62.0,right,10000,20000,H,7.0
9,84,50.0,left,10000,20000,H,6.0
9,85,26.0,left,10000,20000,V,3.0
9,86,23.0,right,10000,20000,V,3.0
9,87,33.0,right,10000,20000,V,4.0
9,88,21.0,right,10000,20000,V,3.0
9,89,19.0,left,10000,20000,V,3.0
9,90,28.0,left,10000,20000,V,4.0
9,91,103.0,right,10000,20000,VH,12.0
9,92,98.0,left,10000,20000,VH,11.0
9,93,95.0,left,10000,20000,VH,11.0
9,94,93.0,left,10000,20000,VH,11.0
9,95,84.0,left,10000,20000,VH,10.0
9,96,90.0,left,10000,20000,VH,10.0
9,97,31.0,left,10000,20000,V,4.0
9,98,36.0,left,10000,20000,V,4.0
9,99,17.0,right,10000,20000,V,2.0
9,100,16.0,right,10000,20000,V,2.0
9,101,11.0,left,10000,20000,V,2.0
9,102,6.0,left,10000,20000,V,1.0
9,103,38.0,right,10000,20000,H,5.0
9,104,67.0,right,10000,20000,H,8.0
9,105,71.0,left,10000,20000,H,8.0
9,106,52.0,right,10000,20000,H,6.0
9,107,44.0,right,10000,20000,H,5.0
9,108,39.0,right,10000,20000,H,5.0
10,1,101.0,left,10000,20000,VH,12.0
10,2,78.0,left,10000,20000,VH,9.0
10,3,104.0,right,10000,20000,VH,12.0
10,4,77.0,left,10000,20000,VH,9.0
10,5,98.0,right,10000,20000,VH,11.0
10,6,100.0,right,10000,20000,VH,12.0
10,7,26.0,right,10000,20000,V,3.0
10,8,9.0,left,10000,20000,V,1.0
10,9,12.0,left,10000,20000,V,2.0
10,10,16.0,left,10000,20000,V,2.0
10,11,6.0,left,10000,20000,V,1.0
10,12,36.0,right,10000,20000,V,4.0
10,13,56.0,left,10000,20000,H,7.0
10,14,72.0,left,10000,20000,H,8.0
10,15,69.0,left,10000,20000,H,8.0
10,16,57.0,right,10000,20000,H,7.0
10,17,38.0,right,10000,20000,H,5.0
10,18,44.0,left,10000,20000,H,5.0
10,19,3.0,right,10000,20000,V,1.0
10,20,30.0,right,10000,20000,V,4.0
10,21,19.0,right,10000,20000,V,3.0
10,22,31.0,left,10000,20000,V,4.0
10,23,10.0,right,10000,20000,V,2.0
10,24,11.0,left,10000,20000,V,2.0
10,25,41.0,left,10000,20000,H,5.0
10,26,45.0,left,10000,20000,H,5.0
10,27,42.0,left,10000,20000,H,5.0
10,28,48.0,right,10000,20000,H,6.0
10,29,54.0,left,10000,20000,H,6.0
10,30,49.0,left,10000,20000,H,6.0
10,31,80.0,right,10000,20000,VH,9.0
10,32,83.0,right,10000,20000,VH,10.0
10,33,79.0,left,10000,20000,VH,9.0
10,34,102.0,left,10000,20000,VH,12.0
10,35,91.0,right,10000,20000,VH,11.0
10,36,86.0,right,10000,20000,VH,10.0
10,37,94.0,right,10000,20000,VH,11.0
10,38,107.0,right,10000,20000,VH,12.0
10,39,96.0,left,10000,20000,VH,11.0
10,40,92.0,right,10000,20000,VH,11.0
10,41,103.0,left,10000,20000,VH,12.0
10,42,108.0,right,10000,20000,VH,12.0
10,43,7.0,right,10000,20000,V,1.0
10,44,35.0,left,10000,20000,V,4.0
10,45,1.0,left,10000,20000,V,1.0
10,46,29.0,right,10000,20000,V,4.0
10,47,33.0,left,10000,20000,V,4.0
10,48,20.0,left,10000,20000,V,3.0
10,49,65.0,right,10000,20000,H,8.0
10,50,62.0,right,10000,20000,H,7.0
10,51,63.0,right,10000,20000,H,7.0
10,52,68.0,left,10000,20000,H,8.0
10,53,66.0,left,10000,20000,H,8.0
10,54,43.0,right,10000,20000,H,5.0
10,55,97.0,left,10000,20000,VH,11.0
10,56,93.0,right,10000,20000,VH,11.0
10,57,88.0,right,10000,20000,VH,10.0
10,58,89.0,left,10000,20000,VH,10.0
10,59,99.0,right,10000,20000,VH,11.0
10,60,74.0,left,10000,20000,VH,9.0
10,61,2.0,right,10000,20000,V,1.0
10,62,14.0,left,10000,20000,V,2.0
10,63,13.0,right,10000,20000,V,2.0
10,64,32.0,right,10000,20000,V,4.0
10,65,8.0,right,10000,20000,V,1.0
10,66,27.0,right,10000,20000,V,3.0
10,67,59.0,right,10000,20000,H,7.0
10,68,67.0,left,10000,20000,H,8.0
10,69,47.0,right,10000,20000,H,6.0
10,70,51.0,right,10000,20000,H,6.0
10,71,37.0,left,10000,20000,H,5.0
10,72,71.0,left,10000,20000,H,8.0
10,73,81.0,left,10000,20000,VH,9.0
10,74,82.0,left,10000,20000,VH,10.0
10,75,76.0,left,10000,20000,VH,9.0
10,76,75.0,left,10000,20000,VH,9.0
10,77,73.0,left,10000,20000,VH,9.0
10,78,84.0,right,10000,20000,VH,10.0
10,79,61.0,left,10000,20000,H,7.0
10,80,70.0,right,10000,20000,H,8.0
10,81,50.0,right,10000,20000,H,6.0
10,82,58.0,right,10000,20000,H,7.0
10,83,53.0,right,10000,20000,H,6.0
10,84,46.0,left,10000,20000,H,6.0
10,85,17.0,left,10000,20000,V,2.0
10,86,18.0,left,10000,20000,V,2.0
10,87,4.0,right,10000,20000,V,1.0
10,88,15.0,left,10000,20000,V,2.0
10,89,28.0,left,10000,20000,V,4.0
10,90,34.0,right,10000,20000,V,4.0
10,91,60.0,right,10000,20000,H,7.0
10,92,52.0,right,10000,20000,H,6.0
10,93,55.0,right,10000,20000,H,7.0
10,94,64.0,left,10000,20000,H,8.0
10,95,39.0,left,10000,20000,H,5.0
10,96,40.0,right,10000,20000,H,5.0
10,97,87.0,right,10000,20000,VH,10.0
10,98,85.0,left,10000,20000,VH,10.0
10,99,95.0,left,10000,20000,VH,11.0
10,100,105.0,right,10000,20000,VH,12.0
10,101,90.0,left,10000,20000,VH,10.0
10,102,106.0,right,10000,20000,VH,12.0
10,103,22.0,right,10000,20000,V,3.0
10,104,5.0,left,10000,20000,V,1.0
10,105,21.0,left,10000,20000,V,3.0
10,106,23.0,right,10000,20000,V,3.0
10,107,25.0,left,10000,20000,V,3.0
10,108,24.0,right,10000,20000,V,3.0
11,1,38.0,left,10000,20000,H,5.0
11,2,71.0,right,10000,20000,H,8.0
11,3,62.0,left,10000,20000,H,7.0
11,4,70.0,right,10000,20000,H,8.0
11,5,48.0,left,10000,20000,H,6.0
11,6,68.0,right,10000,20000,H,8.0
11,7,31.0,right,10000,20000,V,4.0
11,8,3.0,left,10000,20000,V,1.0
11,9,8.0,right,10000,20000,V,1.0
11,10,23.0,right,10000,20000,V,3.0
11,11,2.0,left,10000,20000,V,1.0
11,12,9.0,left,10000,20000,V,1.0
11,13,101.0,right,10000,20000,VH,12.0
11,14,96.0,right,10000,20000,VH,11.0
11,15,90.0,right,10000,20000,VH,10.0
11,16,107.0,left,10000,20000,VH,12.0
11,17,99.0,left,10000,20000,VH,11.0
11,18,98.0,left,10000,20000,VH,11.0
11,19,21.0,right,10000,20000,V,3.0
11,20,4.0,left,10000,20000,V,1.0
11,21,32.0,left,10000,20000,V,4.0
11,22,1.0,left,10000,20000,V,1.0
11,23,13.0,left,10000,20000,V,2.0
11,24,18.0,right,10000,20000,V,2.0
11,25,41.0,left,10000,20000,H,5.0
11,26,58.0,right,10000,20000,H,7.0
11,27,40.0,left,10000,20000,H,5.0
11,28,42.0,left,10000,20000,H,5.0
11,29,55.0,right,10000,20000,H,7.0
11,30,66.0,left,10000,20000,H,8.0
11,31,79.0,left,10000,20000,VH,9.0
11,32,75.0,right,10000,20000,VH,9.0
11,33,94.0,right,10000,20000,VH,11.0
11,34,97.0,right,10000,20000,VH,11.0
11,35,89.0,left,10000,20000,VH,10.0
11,36,102.0,right,10000,20000,VH,12.0
11,37,60.0,right,10000,20000,H,7.0
11,38,37.0,left,10000,20000,H,5.0
11,39,52.0,right,10000,20000,H,6.0
11,40,57.0,left,10000,20000,H,7.0
11,41,63.0,right,10000,20000,H,7.0
11,42,51.0,right,10000,20000,H,6.0
11,43,76.0,left,10000,20000,VH,9.0
11,44,84.0,left,10000,20000,VH,10.0
11,45,108.0,left,10000,20000,VH,12.0
11,46,87.0,left,10000,20000,VH,10.0
11,47,88.0,right,10000,20000,VH,10.0
11,48,78.0,left,10000,20000,VH,9.0
11,49,17.0,right,10000,20000,V,2.0
11,50,29.0,left,10000,20000,V,4.0
11,51,6.0,right,10000,20000,V,1.0
11,52,14.0,left,10000,20000,V,2.0
11,53,11.0,left,10000,20000,V,2.0
11,54,35.0,left,10000,20000,V,4.0
11,55,25.0,left,10000,20000,V,3.0
11,56,19.0,right,10000,20000,V,3.0
11,57,24.0,left,10000,20000,V,3.0
11,58,16.0,left,10000,20000,V,2.0
11,59,26.0,left,10000,20000,V,3.0
11,60,34.0,right,10000,20000,V,4.0
11,61,64.0,right,10000,20000,H,8.0
11,62,61.0,left,10000,20000,H,7.0
11,63,67.0,left,10000,20000,H,8.0
11,64,50.0,left,10000,20000,H,6.0
11,65,53.0,right,10000,20000,H,6.0
11,66,47.0,right,10000,20000,H,6.0
11,67,100.0,left,10000,20000,VH,12.0
11,68,91.0,right,10000,20000,VH,11.0
11,69,85.0,left,10000,20000,VH,10.0
11,70,81.0,left,10000,20000,VH,9.0
11,71,93.0,right,10000,20000,VH,11.0
11,72,74.0,left,10000,20000,VH,9.0
11,73,43.0,left,10000,20000,H,5.0
11,74,49.0,right,10000,20000,H,6.0
11,75,46.0,right,10000,20000,H,6.0
11,76,44.0,left,10000,20000,H,5.0
11,77,39.0,right,10000,20000,H,5.0
11,78,56.0,right,10000,20000,H,7.0
11,79,22.0,right,10000,20000,V,3.0
11,80,5.0,left,10000,20000,V,1.0
11,81,30.0,right,10000,20000,V,4.0
11,82,10.0,right,10000,20000,V,2.0
11,83,12.0,right,10000,20000,V,2.0
11,84,27.0,left,10000,20000,V,3.0
11,85,77.0,right,10000,20000,VH,9.0
11,86,103.0,left,10000,20000,VH,12.0
11,87,73.0,left,10000,20000,VH,9.0
11,88,83.0,right,10000,20000,VH,10.0
11,89,106.0,left,10000,20000,VH,12.0
11,90,105.0,right,10000,20000,VH,12.0
11,91,54.0,right,10000,20000,H,6.0
11,92,45.0,right,10000,20000,H,5.0
11,93,72.0,left,10000,20000,H,8.0
11,94,59.0,left,10000,20000,H,7.0
11,95,69.0,left,10000,20000,H,8.0
11,96,65.0,left,10000,20000,H,8.0
11,97,104.0,left,10000,20000,VH,12.0
11,98,80.0,right,10000,20000,VH,9.0
11,99,92.0,right,10000,20000,VH,11.0
11,100,86.0,right,10000,20000,VH,10.0
11,101,95.0,right,10000,20000,VH,11.0
11,102,82.0,right,10000,20000,VH,10.0
11,103,20.0,right,10000,20000,V,3.0
11,104,15.0,right,10000,20000,V,2.0
11,105,28.0,right,10000,20000,V,4.0
11,106,36.0,left,10000,20000,V,4.0
11,107,33.0,right,10000,20000,V,4.0
11,108,7.0,right,10000,20000,V,1.0
12,1,83.0,right,10000,20000,VH,10.0
12,2,92.0,left,10000,20000,VH,11.0
12,3,107.0,right,10000,20000,VH,12.0
12,4,93.0,left,10000,20000,VH,11.0
12,5,76.0,left,10000,20000,VH,9.0
12,6,80.0,left,10000,20000,VH,9.0
12,7,52.0,right,10000,20000,H,6.0
12,8,54.0,right,10000,20000,H,6.0
12,9,71.0,right,10000,20000,H,8.0
12,10,64.0,left,10000,20000,H,8.0
12,11,44.0,right,10000,20000,H,5.0
12,12,51.0,left,10000,20000,H,6.0
12,13,20.0,right,10000,20000,V,3.0
12,14,12.0,left,10000,20000,V,2.0
12,15,9.0,right,10000,20000,V,1.0
12,16,8.0,right,10000,20000,V,1.0
12,17,16.0,left,10000,20000,V,2.0
12,18,22.0,left,10000,20000,V,3.0
12,19,2.0,right,10000,20000,V,1.0
12,20,26.0,right,10000,20000,V,3.0
12,21,29.0,right,10000,20000,V,4.0
12,22,18.0,left,10000,20000,V,2.0
12,23,5.0,left,10000,20000,V,1.0
12,24,11.0,left,10000,20000,V,2.0
12,25,46.0,left,10000,20000,H,6.0
12,26,72.0,left,10000,20000,H,8.0
12,27,63.0,left,10000,20000,H,7.0
12,28,62.0,right,10000,20000,H,7.0
12,29,50.0,right,10000,20000,H,6.0
12,30,56.0,right,10000,20000,H,7.0
12,31,82.0,left,10000,20000,VH,10.0
12,32,79.0,right,10000,20000,VH,9.0
12,33,106.0,right,10000,20000,VH,12.0
12,34,99.0,left,10000,20000,VH,11.0
12,35,101.0,left,10000,20000,VH,12.0
12,36,90.0,left,10000,20000,VH,10.0
12,37,103.0,right,10000,20000,VH,12.0
12,38,95.0,right,10000,20000,VH,11.0
12,39,78.0,right,10000,20000,VH,9.0
12,40,84.0,left,10000,20000,VH,10.0
12,41,86.0,right,10000,20000,VH,10.0
12,42,75.0,right,10000,20000,VH,9.0
12,43,17.0,right,10000,20000,V,2.0
12,44,7.0,right,10000,20000,V,1.0
12,45,10.0,left,10000,20000,V,2.0
12,46,32.0,left,10000,20000,V,4.0
12,47,1.0,right,10000,20000,V,1.0
12,48,23.0,right,10000,20000,V,3.0
12,49,59.0,right,10000,20000,H,7.0
12,50,49.0,right,10000,20000,H,6.0
12,51,65.0,left,10000,20000,H,8.0
12,52,38.0,left,10000,20000,H,5.0
12,53,66.0,right,10000,20000,H,8.0
12,54,57.0,left,10000,20000,H,7.0
12,55,4.0,right,10000,20000,V,1.0
12,56,34.0,left,10000,20000,V,4.0
12,57,14.0,left,10000,20000,V,2.0
12,58,21.0,right,10000,20000,V,3.0
12,59,19.0,left,10000,20000,V,3.0
12,60,24.0,right,10000,20000,V,3.0
